stkcd,year,eng1_name,eng2_name,eng1_pid,eng2_pid,eqr_name,eqr_pid,eqr_ann_date,worktie,worktie_eng1_eng2,tie_projects
688080,2020,毕强,唐守东,30198998、30198998.0,30329487、30329487.0,王勇,30286371.0、30429958.0、30546792.0、30618403.0,2020-04-28,0,1,
688080,2021,郝先经,冯岩,30161108、30161108.0,30654041、30654041.0,王仁平,30289656.0,2021-04-28,0,0,
688080,2022,郝先经,冯岩,30161108、30161108.0,30654041、30654041.0,张吉文,30258171.0,2022-04-26,0,1,
688080,2023,郝先经,冯岩,30161108、30161108.0,30654041、30654041.0,赵现波,30683961.0,2024-04-19,0,1,
688081,2020,魏五军,周娅,30287601、30287601.0,30346737、30346737.0,,,,0,1,
688081,2021,赵娇,周娅,30307542、30307542.0,30346737、30346737.0,,,,0,1,
688081,2022,赵娇,周亚丹,30307542、30307542.0,30684900、30684900.0,,,,0,0,
688081,2023,赵娇,周亚丹,30307542、30307542.0,30684900、30684900.0,,,,0,1,
688082,2021,唐艺,张静,30428775、30428775.0,30263993.0、30299859.0、30426322.0、30429425.0、30429426.0、30430658.0、30430659.0、30430661.0、30639868、30639868.0、30643947.0、30654114.0、30654346.0、30654347.0、30654592.0、30690557.0、30725833.0、30983838.0、30984850.0,,,,0,0,
688082,2022,唐艺,张静,30428775、30428775.0,30263993.0、30299859.0、30426322.0、30429425.0、30429426.0、30430658.0、30430659.0、30430661.0、30639868、30639868.0、30643947.0、30654114.0、30654346.0、30654347.0、30654592.0、30690557.0、30725833.0、30983838.0、30984850.0,柴喜峰,30363554.0,2022-03-02,0,1,
688082,2023,张静,杜恒,30263993.0、30299859.0、30426322.0、30429425.0、30429426.0、30430658.0、30430659.0、30430661.0、30639868、30639868.0、30643947.0、30654114.0、30654346.0、30654347.0、30654592.0、30690557.0、30725833.0、30983838.0、30984850.0,30707689、30707689.0,章顺文,30312064.0,2024-02-29,0,0,
688083,2020,潘文中,雷宇,30186444、30186444.0,30427791、30427791.0,,,,0,0,
688083,2021,潘文中,雷宇,30186444、30186444.0,30427791、30427791.0,江永辉,30280025.0,2021-10-23,0,1,
688083,2022,李继明,邵嘉碧,30381468、30381468.0,30430245、30430245.0,王涛,30260235.0、30329201.0、30429321.0、30429800.0、30429802.0、30547178.0、30653967.0、30733374.0,2022-05-20,0,1,
688083,2023,李继明,邵嘉碧,30381468、30381468.0,30430245、30430245.0,员马沁,,2023-11-04,0,1,
688084,2022,秦霞,张弯弯,30133658、30133658.0,30683964、30683964.0,,,,0,0,
688084,2023,欧萍,张弯弯,30725795、30725795.0,30683964、30683964.0,孙广友,30333818.0,2023-03-24,0,0,
688085,2020,张松柏,凌亦超,30133532、30133532.0,30620248、30620248.0,,,,0,0,
688085,2021,张松柏,凌亦超,30133532、30133532.0,30620248、30620248.0,王许,30331464.0,2021-08-10,0,1,
688085,2022,张俊峰,张世盛,30335570、30335570.0,30544771、30544771.0,,,,0,1,
688085,2023,张俊峰,张世盛,30335570、30335570.0,30544771、30544771.0,,,,0,1,
688086,2020,肖常和,郭晓清,30268145、30268145.0,540376、540376.0,郭晓鹏,,2020-04-23,0,0,
688086,2021,陈昱池,李领军,30423375、30423375.0,30619432、30619432.0,陈敏燕,30423372.0,2021-12-08,0,0,
688087,2021,费方华,胡福健,30269548、30269548.0,30546172、30546172.0,,,,0,1,
688087,2022,费方华,胡福健,30269548、30269548.0,30546172、30546172.0,,,,0,1,
688087,2023,许松飞,唐楠春,30342221、30342221.0,30732006、30732006.0,,,,0,0,
688088,2020,杨景欣,王佳良,30335030、30335030.0,30375656、30375656.0,,,,0,1,
688088,2021,姚辉,蒋宗良,30286267、30286267.0、30418480.0,30547495、30547495.0,张朱华,30356931.0,2021-04-26,0,1,
688088,2022,姚辉,蒋宗良,30286267、30286267.0、30418480.0,30547495、30547495.0,张朱华,30356931.0,2022-04-28,0,1,
688088,2023,姚辉,蒋宗良,30286267、30286267.0、30418480.0,30547495、30547495.0,张朱华,30356931.0,2023-04-26,0,1,
688089,2020,伍志超,丁红远,30274883、30274883.0,30262842、30262842.0,,,,0,1,
688089,2021,丁红远,夏雪,30262842、30262842.0,30644252、30644252.0,,,,0,0,
688089,2022,丁红远,夏雪,30262842、30262842.0,30644252、30644252.0,,,,0,1,
688089,2023,丁红远,夏雪,30262842、30262842.0,30644252、30644252.0,,,,0,1,
688090,2020,王耀华,张之祥,30374063、30374063.0,30371376、30371376.0,吴震,30422904.0、3088104.0,2020-04-25,0,1,
688090,2021,彭敏琴,庞安然,30429949、30429949.0,30430743、30430743.0,黄春燕,30330960.0,2021-04-27,0,0,
688090,2022,彭敏琴,马玉霞,30429949、30429949.0,30684230、30684230.0,廖慕桃,30429995.0,2022-04-19,0,0,
688090,2023,彭敏琴,马玉霞,30429949、30429949.0,30684230、30684230.0,廖慕桃,30429995.0,2024-04-16,0,1,
688091,2021,付后升,万斌,30328173、30328173.0,30575488、30618753.0,,,,0,1,
688091,2022,万斌,付后升,30575488、30618753.0,30328173、30328173.0,,,,0,1,
688091,2023,付后升,李悦,30328173、30328173.0,30407288.0、30737477、30737477.0,庄峻晖,,2024-04-08,0,0,
688092,2020,李惠丰,孙峰,30279984、30279984.0,30318963、30318963.0,,,,0,1,
688092,2021,孙峰,强爱斌,30318963、30318963.0,30429980、30429980.0,,,,0,1,
688092,2022,杜娜,陆怿,30359543、30359543.0,30643170、30643170.0,,,,0,0,
688092,2023,杜娜,陆怿,30359543、30359543.0,30643170、30643170.0,陈小金,30298811.0,2024-04-20,0,1,
688093,2020,丁春荣,陈秋菊,30275483、30275483.0,30574320、30574320.0,,,,0,0,
688093,2021,丁春荣,陈秋菊,30275483、30275483.0,30574320、30574320.0,,,,0,1,
688093,2022,刘勇,纪耀,30125778、30125778.0、30274006.0、30292988.0、30583477.0、30654326.0、30725916.0,30683349、30683349.0,,,,0,0,
688093,2023,刘勇,纪耀,30125778、30125778.0、30274006.0、30292988.0、30583477.0、30654326.0、30725916.0,30683349、30683349.0,吕卫星,30428705.0,2023-10-27,0,1,
688095,2020,林红,余婷婷,30268986、30268986.0,30429134、30429134.0,,,,0,0,
688095,2021,林红,余婷婷,30268986、30268986.0,30429134、30429134.0,陈佳佳,30985392.0,2021-05-18,0,1,
688095,2022,林红,陈妍婷,30268986、30268986.0,30684505、30684505.0,杨俏,,2022-04-28,0,0,
688095,2023,林红,陈妍婷,30268986、30268986.0,30684505、30684505.0,洪文伟,30259434.0,2024-04-29,0,1,
688096,2020,刘明学,张静峰,30428482、30428482.0,30559875、30559875.0,,,,0,0,
688096,2021,刘明学,张静峰,30428482、30428482.0,30559875、30559875.0,包铁军,,2021-04-17,0,1,
688096,2022,余东红,李俊,30336693、30336693.0,30428637.0、30428638、30428638.0,,,,0,1,
688096,2023,余东红,阳高科,30336693、30336693.0,30618468、30618468.0,龚晨艳,30285654.0,2024-04-20,0,1,
688097,2021,刘桢,崔志毅,30285808、30285808.0,30330712、30330712.0,,,,0,1,
688097,2022,葛勤,郭焕金,30290093、30290093.0,30683502、30683502.0,吴蓉,30290599.0,2022-04-26,0,0,
688097,2023,葛勤,郭焕金,30290093、30290093.0,30683502、30683502.0,,,,0,1,
688098,2020,李东昕,黄羽,3093026、3093026.0,30518389、30518389.0,熊亚菊,,2020-04-24,0,1,
688098,2021,李东昕,沈彦波,3093026、3093026.0,30329914、30329914.0,,,,0,0,
688098,2022,李东昕,沈彦波,3093026、3093026.0,30329914、30329914.0,,,,0,1,
688098,2023,李峰,沈彦波,30324461、30324461.0、30420455.0、30424540.0,30329914、30329914.0,陈静,30261270.0、30321323.0、30325275.0、30417420.0、30429616.0、30430034.0,2023-04-27,0,0,
688099,2020,刘颖,高涵之,30394908.0、30417917.0、30426209.0、30428946.0、30544366.0、30618324、30618324.0、30619321.0、30689933.0、30984041.0,30618296、30618296.0,,,,0,0,
688099,2021,李萍,张勇梅,30127016.0、30287393、30287393.0、30421716.0、30426013.0、30429435.0,30407290、30407290.0,庄继宁,30303683.0,2021-10-28,0,1,
688099,2022,李悦,张勇梅,30407288、30407288.0、30737477.0,30407290、30407290.0,庄继宁,30303683.0,2022-04-15,0,0,
688099,2023,李悦,张勇梅,30407288、30407288.0、30737477.0,30407290、30407290.0,庄继宁,30303683.0,2024-04-12,0,1,
688100,2020,贺焕华,张红,30261590、30261590.0,30261591.0、30426026.0、30426871.0、30546685、30546685.0,,,,0,1,
688100,2021,郑生军,周融,30322066、30322066.0,30609081、30609081.0,,,,0,0,
688100,2022,郑生军,周融,30322066、30322066.0,30609081、30609081.0,,,,0,1,
688100,2023,郑生军,周融,30322066、30322066.0,30609081、30609081.0,,,,0,1,
688101,2020,张慧玲,黄雅萍,30378574、30378574.0,30583408、30583408.0,,,,0,1,
688101,2021,胡素萍,黄雅萍,30260666.0、30583408,30583408、30583408.0,蒋玉芳,,2021-04-09,0,1,
688101,2022,胡素萍,黄雅萍,30260666.0、30583408,30583408、30583408.0,蒋玉芳,,2022-04-20,0,1,
688101,2023,张慧玲,黄雅萍,30378574、30378574.0,30583408、30583408.0,蒋玉芳,,2023-04-20,0,1,
688102,2021,高飞,王益宠,30429899、30429899.0、30430185.0、30618542.0,30619130、30619130.0,,,,0,1,
688102,2022,高飞,王益宠,30429899、30429899.0、30430185.0、30618542.0,30619130、30619130.0,姜韬,30268067.0,2022-04-25,0,1,
688102,2023,陈颖,罗静雅,30425356.0、30426245.0、30618299.0、30618406.0、30619133、30619133.0、30682087.0,30729576、30729576.0,现将,,2024-04-02,0,0,
688103,2021,廖传宝,王蒙,30262921、30262921.0,30428554、30428554.0,,,,0,1,
688103,2022,廖传宝,王蒙,30262921、30262921.0,30428554、30428554.0,王英航,30357981.0,2022-04-20,0,1,
688103,2023,高平,刘涛,30262923、30262923.0,30296187.0、30310443.0、30429421.0、30429422.0、30429424.0、30544982.0、30545023.0、30583430、30583430.0、30609700.0,王英航,30357981.0,2024-04-25,0,0,
688105,2021,任家虎,李黎松,30560743、30560743.0,30644183、30644183.0,,,,0,0,
688105,2022,任家虎,吴海燕,30560743、30560743.0,30429943、30429943.0,何旭春,30300206.0,2022-04-22,0,1,
688105,2023,田华,吴海燕,30297169、30297169.0、30420489.0,30429943、30429943.0,董舒,30385975.0,2024-04-27,0,1,
688106,2020,王占先,齐蓉,30427990、30427990.0,30618547、30618547.0,,,,0,0,
688106,2021,郑磊,齐蓉,30258936、30258936.0,30618547、30618547.0,栾艳鹏,30321926.0,2021-03-22,0,1,
688106,2022,俞国徽,丁康康,30261907、30261907.0,30682950、30682950.0,宣陈峰,30583676.0,2022-03-26,0,0,
688106,2023,刘跃华,罗来千,30653614、30653614.0,30682779、30682779.0,牟宇红,30335699.0,2023-10-10,0,1,
688107,2021,王一芳,侯文灏,30268116、30268116.0,30435106、30435106.0,,,,0,1,
688107,2022,乔琪,侯文灏,30268117、30268117.0,30435106、30435106.0,,,,0,0,
688107,2023,乔琪,缪环宇,30268117、30268117.0,30682358、30682358.0,周铮文,30316132.0,2024-04-27,0,1,
688108,2020,朱海平,刘静,30377062、30377062.0,30430705.0、30430706、30430706.0、30618712.0,,,,0,1,
688108,2021,朱海平,顾薇,30377062、30377062.0,30429586、30429586.0,,,,0,1,
688108,2022,朱海平,顾薇,30377062、30377062.0,30429586、30429586.0,王法亮,30331210.0,2022-04-29,0,1,
688108,2023,朱海平,王俊莹,30377062、30377062.0,30734360、30734360.0,邵强,,2024-04-27,0,0,
688109,2020,钟炽兵,阮铭华,30287078、30287078.0,30428616、30428616.0,,,,0,1,
688109,2021,钟炽兵,阮铭华,30287078、30287078.0,30428616、30428616.0,周薇英,,2021-04-26,0,1,
688109,2022,王璟,苏鸿辉,30428634、30428634.0、30740424.0,30684231、30684231.0,周春阳,30328270.0,2022-04-23,0,0,
688109,2023,王璟,邵瑒,30428634、30428634.0、30740424.0,30684232、30684232.0,周春阳,30328270.0,2024-04-25,0,1,
688110,2021,朱锦梅,张世辉,3061024、3061024.0,30545278、30545278.0,,,,0,0,
688110,2022,朱锦梅,易小龙,3061024、3061024.0,30653849、30653849.0,,,,0,0,
688110,2023,李永江,易小龙,30429259、30429259.0,30653849、30653849.0,张金华,30429158.0,2024-04-20,0,1,
688111,2020,张瑞,李政德,30325272、30325272.0、30618627.0,30428728、30428728.0,,,,0,1,
688111,2021,刘宇,戴慧,30295085、30295085.0、30378547.0、30418019.0、30426205.0、30584219.0,30641459、30641459.0,王重娟,30263303.0,2021-10-29,1,0,AUD-600372-2018;AUD-600372-2019
688111,2022,刘宇,戴慧,30295085、30295085.0、30378547.0、30418019.0、30426205.0、30584219.0,30641459、30641459.0,王重娟,30263303.0,2022-03-24,1,1,AUD-600372-2018;AUD-600372-2019
688111,2023,刘宇,戴慧,30295085、30295085.0、30378547.0、30418019.0、30426205.0、30584219.0,30641459、30641459.0,王重娟,30263303.0,2024-03-21,1,1,AUD-600372-2018;AUD-600372-2019
688112,2021,桑涛,谭瑛红,30128872、30128872.0,30619212、30619212.0,,,,0,1,
688112,2022,桑涛,谭瑛红,30128872、30128872.0,30619212、30619212.0,王洪婕,,2022-03-23,0,1,
688112,2023,杨华,邓金超,30420278.0、30425457.0、30429900、30429900.0,30414826、30414826.0,余文佑,30583945.0,2024-04-30,0,1,
688113,2021,孟银,孙杰,30428722、30428722.0,30604684、30604684.0,,,,0,0,
688113,2022,孟银,孙杰,30428722、30428722.0,30604684、30604684.0,,,,0,1,
688113,2023,孟银,孙杰,30428722、30428722.0,30604684、30604684.0,,,,0,1,
688114,2022,房炅,刘侨敏,30404577、30404577.0,30439461、30439461.0,,,,0,1,
688114,2023,房炅,刘侨敏,30404577、30404577.0,30439461、30439461.0,,,,0,1,
688115,2022,魏标文,罗静吉,30300608、30300608.0,30682638、30682638.0,,,,0,0,
688115,2023,禤文欣,罗静吉,30376278、30376278.0,30682638、30682638.0,尉建清,30427838.0,2022-12-29,0,0,
688116,2020,余建耀,彭敏,30357470、30357470.0,30429688.0、30583351、30583351.0、30654761.0,,,,0,1,
688116,2021,翁志刚,彭敏,30368664、30368664.0,30429688.0、30583351、30583351.0、30654761.0,,,,0,0,
688116,2022,翁志刚,彭敏,30368664、30368664.0,30429688.0、30583351、30583351.0、30654761.0,卢玲玉,30376279.0,2022-01-20,0,1,
688116,2023,余建耀,彭敏,30357470、30357470.0,30429688.0、30583351、30583351.0、30654761.0,,,,0,1,
688117,2021,叶卫民,赖兴恺,30268470、30268470.0,30370028、30370028.0,,,,0,1,
688117,2022,沈佳盈,赖兴恺,30310531、30310531.0,30370028、30370028.0,,,,0,1,
688117,2023,沈佳盈,许强,30310531、30310531.0,30732206、30732206.0,,,,0,0,
688118,2020,孙立倩,孙红艳,30268086、30268086.0,30361667、30361667.0,戎凯宇,30264164.0,2020-04-23,0,1,
688118,2021,陆友毅,郑明珠,30432301、30432301.0,30643953、30643953.0,李明,30310267.0、30318873.0、30418672.0、30423113.0,2021-04-22,0,0,
688118,2022,陆友毅,郑明珠,30432301、30432301.0,30643953、30643953.0,汪亚东,30547247.0,2022-04-21,0,1,
688118,2023,陆友毅,郑明珠,30432301、30432301.0,30643953、30643953.0,卞文漪,30583373.0,2024-04-26,0,1,
688119,2022,邹吉丰,刘军,30322452、30322452.0,30424197、30424197.0、30428815.0,,,,0,1,
688119,2023,秦晋臣,罗来荣,30362435、30362435.0,30546976、30546976.0,谢峰,30268711.0,2023-12-06,0,0,
688120,2022,权计伟,张欢,30569432、30569432.0,30261332.0、30544550.0、30646131、30646131.0、30733302.0,,,,0,0,
688120,2023,权计伟,张欢,30569432、30569432.0,30261332.0、30544550.0、30646131、30646131.0、30733302.0,王志勇,30342168.0,2023-11-28,0,1,
688121,2021,洪祥昀,吴晓蕊,30430797、30430797.0,30429506、30429506.0,,,,0,0,
688121,2022,洪祥昀,吴晓蕊,30430797、30430797.0,30429506、30429506.0,路清,30130758.0,2022-04-29,0,1,
688121,2023,洪祥昀,李婷婷,30430797、30430797.0,30427358.0、30704630、30704630.0、30984173.0,李建勋,30259639.0,2024-04-20,0,0,
688122,2020,李慧,李素霞,30341685.0、30366453.0、30427272、30427272.0、30691080.0、30790731.0、30790749.0,30427318、30427318.0,,,,0,1,
688122,2021,李慧,张正峰,30341685.0、30366453.0、30427272、30427272.0、30691080.0、30790731.0、30790749.0,30420843.0、30427307、30427307.0,刘蓉晖,30426314.0,2021-03-31,0,1,
688122,2022,张正峰,时应生,30420843.0、30427307、30427307.0,30427319、30427319.0,李玲,30426307.0、30430570.0、30654271.0、30790722.0、30790746.0、30790756.0,2022-04-29,0,0,
688122,2023,张正峰,时应生,30420843.0、30427307、30427307.0,30427319、30427319.0,李玲,30426307.0、30430570.0、30654271.0、30790722.0、30790746.0、30790756.0,2023-03-28,0,1,
688123,2020,杨景欣,蒋宗良,30335030、30335030.0,30547495、30547495.0,,,,0,1,
688123,2021,姚辉,戴莹,30286267、30286267.0、30418480.0,30654042、30654042.0,张朱华,30356931.0,2021-04-28,0,0,
688123,2022,姚辉,戴莹,30286267、30286267.0、30418480.0,30654042、30654042.0,张朱华,30356931.0,2022-04-30,0,1,
688123,2023,姚辉,戴莹,30286267、30286267.0、30418480.0,30654042、30654042.0,张朱华,30356931.0,2023-04-14,0,1,
688125,2022,禤文欣,余娟,30376278、30376278.0,30684233、30684233.0,,,,0,0,
688125,2023,禤文欣,余娟,30376278、30376278.0,30684233、30684233.0,金闻,30330326.0,2022-12-21,0,1,
688126,2020,潘振宇,徐泓清,30406388、30406388.0,30560755、30560755.0,庄浩,30726813.0,2020-04-28,0,1,
688126,2021,赵波,孙吾伊,30293272.0、30346967、30346967.0,30437082、30437082.0,段永强,30304244.0,2021-04-28,0,1,
688126,2022,赵波,孙吾伊,30293272.0、30346967、30346967.0,30437082、30437082.0,段永强,30304244.0,2022-04-13,0,1,
688126,2023,赵波,孙吾伊,30293272.0、30346967、30346967.0,30437082、30437082.0,姚辉,30286267.0、30418480.0,2024-05-25,0,1,
688127,2020,陈志维,伍贤春,30286195、30286195.0,30359008、30359008.0,,,,0,1,
688127,2021,陈志维,邱麟凯,30286195、30286195.0,30583350、30583350.0,,,,0,1,
688127,2022,陈志维,邱麟凯,30286195、30286195.0,30583350、30583350.0,,,,0,1,
688127,2023,陈志维,邱麟凯,30286195、30286195.0,30583350、30583350.0,,,,0,1,
688128,2020,章晓亮,杨丽智,30325138、30325138.0,30541118、30541118.0,张宁宁,30268011.0、30547147.0,2020-04-28,0,1,
688128,2021,王敏,尹建峰,30268012、30268012.0、30291485.0、30425894.0、30426923.0、30618774.0、30985052.0、30985064.0,30654043、30654043.0,李小冬,30721393.0,2021-04-27,0,0,
688128,2022,张立志,成立卿,30274106、30274106.0,30658254、30658254.0,,,,0,0,
688128,2023,张立志,成立卿,30274106、30274106.0,30658254、30658254.0,吕荣,,2024-04-23,0,1,
688129,2020,田华,姜波,30297169、30297169.0、30420489.0,30259407.0、30343810、30343810.0、30368117.0,,,,0,1,
688129,2021,田华,姜波,30297169、30297169.0、30420489.0,30259407.0、30343810、30343810.0、30368117.0,孟荣芳,,2021-04-10,0,1,
688129,2022,庄继宁,黄超,30303683、30303683.0,30416666.0、30644311、30644311.0,孟荣芳,,2022-04-29,1,0,AUD-600689-2002;AUD-600689-2003;AUD-600689-2004
688129,2023,庄继宁,谢鹏飞,30303683、30303683.0,30684399.0、30734380、30734380.0,吴蓉,30290599.0,2024-04-27,0,0,
688130,2022,李伟海,郑瑜,30428166、30428166.0,30619651、30619651.0,,,,0,1,
688130,2023,李伟海,占国涛,30428166、30428166.0,30732036、30732036.0,,,,0,0,
688131,2021,潘胜国,刘丽娟,30333896、30427988.0,30547782、30547782.0,,,,0,0,
688131,2022,潘胜国,刘丽娟,30333896、30427988.0,30547782、30547782.0,,,,0,1,
688131,2023,王艳,叶伟伟,30324979.0、30427439.0、30428490,30618756、30618756.0,罗艳,30361791.0,2024-02-03,0,0,
688132,2022,付忠伟,赵亮,30289154、30289154.0,30426499.0、30545384、30545384.0、30611429.0、30642401.0,,,,0,1,
688132,2023,付忠伟,赵亮,30289154、30289154.0,30426499.0、30545384、30545384.0、30611429.0、30642401.0,,,,0,1,
688133,2020,上官胜,李潇,30576266、30576266.0,30425599.0、30618370、30618370.0,,,,0,0,
688133,2021,上官胜,李潇,30576266、30576266.0,30425599.0、30618370、30618370.0,郝学花,,2021-04-28,0,1,
688133,2022,李海臣,李潇,30333997、30333997.0,30425599.0、30618370、30618370.0,郝学花,,2022-04-28,0,0,
688133,2023,张静娟,李潇,30322910、30322910.0,30425599.0、30618370、30618370.0,郝学花,,2024-04-30,0,0,
